Ranger Serial Number:,,,,,,,,
UTC time,Local time,LocationID,PM1 (ug/m3),PM2.5 (ug/m3),PMrsp (ug/m3),PM10 (ug/m3),TSP (ug/m3),Status(f:fail a:aging w:warming-up z:zerocal c:spancal)
8/22/2023 4:27,8/22/2023 14:27,55,14.9,69.8,247.4,1559.2,2769.4,
8/22/2023 4:28,8/22/2023 14:28,55,13.9,92.1,395.3,2740.6,4906.6,
8/22/2023 4:29,8/22/2023 14:29,55,10.8,42.6,138,810.2,1429.8,
8/22/2023 4:30,8/22/2023 14:30,55,9.7,23.5,52.5,216.9,367.5,
8/22/2023 4:31,8/22/2023 14:31,55,9.5,26.7,65.2,301.7,519,
8/22/2023 4:32,8/22/2023 14:32,55,10.9,26.3,58,222.4,372.6,
8/22/2023 4:33,8/22/2023 14:33,55,12.3,30.5,78.1,384,665.2,
8/22/2023 4:34,8/22/2023 14:34,55,12.2,22.3,41.5,148.8,247.2,
8/22/2023 4:35,8/22/2023 14:35,55,11.7,19.3,30.9,82,128.5,
8/22/2023 4:36,8/22/2023 14:36,55,11.4,19.1,30.1,79.8,125,
8/22/2023 4:37,8/22/2023 14:37,55,10.7,17.8,29.1,87.9,141.5,
8/22/2023 4:38,8/22/2023 14:38,55,10.2,21.4,45.7,172.4,288.1,
8/22/2023 4:39,8/22/2023 14:39,55,10.1,30.2,80.7,360.8,617.3,
8/22/2023 4:40,8/22/2023 14:40,55,10.3,31.7,84.7,375.2,641.1,
8/22/2023 4:41,8/22/2023 14:41,55,10.1,35.9,93.9,396.8,673.6,
8/22/2023 4:42,8/22/2023 14:42,55,7.4,19.4,39.7,100.8,155.2,
8/22/2023 4:43,8/22/2023 14:43,55,10.7,36.7,90.7,364.6,614.7,
8/22/2023 4:44,8/22/2023 14:44,55,13.3,61.4,207.4,1638.8,2966.9,
8/22/2023 4:45,8/22/2023 14:45,55,13.4,66,199.6,1298.6,2315,
8/22/2023 4:46,8/22/2023 14:46,55,10.3,46.4,133.3,585.4,998.5,
8/22/2023 4:47,8/22/2023 14:47,55,13.6,67.6,202,850.6,1441.7,
8/22/2023 4:48,8/22/2023 14:48,55,20.4,114.2,353,1586.6,2713.4,
9/8/2023 0:10,9/8/2023 10:10,02,46,611.4,2021.7,4426.3,6272.1,
9/8/2023 0:11,9/8/2023 10:11,02,68.9,897.7,2269.1,3870.8,5077.9,
9/8/2023 0:12,9/8/2023 10:12,02,69.4,883.9,2554.4,6583.6,9712.4,
9/8/2023 0:13,9/8/2023 10:13,02,70.6,875.4,2686.7,7778.5,11748.1,
9/8/2023 0:14,9/8/2023 10:14,02,73.6,905.4,3181.6,9894.2,15133.1,
9/8/2023 0:15,9/8/2023 10:15,02,74,918.2,3195.9,9449.2,14321.4,
9/8/2023 0:16,9/8/2023 10:16,02,75.5,916.5,3291.2,10136.6,15476.4,
9/8/2023 0:17,9/8/2023 10:17,02,75.1,903.7,3362.3,10892.5,16774.4,
9/8/2023 0:18,9/8/2023 10:18,02,78.1,967.8,3583.3,10758.5,16348.9,
9/8/2023 0:19,9/8/2023 10:19,02,77.3,946.9,3631.5,11486.7,17616.3,
9/8/2023 0:20,9/8/2023 10:20,02,79.3,962.2,3497.7,10757.6,16419.8,
9/8/2023 0:21,9/8/2023 10:21,02,79.2,944.5,3391.1,10681.9,16373.5,
9/8/2023 0:22,9/8/2023 10:22,02,77.3,925.4,3574.2,11871.8,18356.2,
9/8/2023 0:23,9/8/2023 10:23,02,78.4,959,3604.7,11543,17740.9,
9/8/2023 0:24,9/8/2023 10:24,02,80.2,971.6,3877.4,12334.5,18933,
9/8/2023 0:25,9/8/2023 10:25,02,80.2,952.5,3904.3,12950.7,20017.1,
9/8/2023 0:26,9/8/2023 10:26,02,82,1003.6,3817.6,11985,18357,
9/8/2023 0:27,9/8/2023 10:27,02,82.6,1011.1,3898.5,12094.4,18485.4,
9/8/2023 0:28,9/8/2023 10:28,02,83.7,1029.5,3818.1,11688.8,17825.4,
9/8/2023 0:29,9/8/2023 10:29,02,82.7,1000.3,3755.9,11849.2,18165.2,
9/8/2023 0:30,9/8/2023 10:30,02,83.9,1025,3811.3,11807.6,18044.5,
9/8/2023 0:31,9/8/2023 10:31,02,84,1040.8,3804.5,11497.6,17493.7,
9/8/2023 0:32,9/8/2023 10:32,02,84.8,1053.4,3965,11924,18124.6,
9/8/2023 0:33,9/8/2023 10:33,02,83.9,1014.5,3696.5,11620.7,17805.4,
9/8/2023 0:34,9/8/2023 10:34,02,85.5,1054.9,3840,11632.6,17706.9,
9/8/2023 0:35,9/8/2023 10:35,02,85.7,1043.4,3739.7,11292.3,17179.7,
9/8/2023 0:36,9/8/2023 10:36,02,85.5,1038.4,3751,11578.7,17684.8,
9/8/2023 0:37,9/8/2023 10:37,02,87.4,1057.1,3705.8,11100.9,16865.1,
9/8/2023 0:38,9/8/2023 10:38,02,86.1,1061,3944.4,11884.8,18072.1,
9/8/2023 0:39,9/8/2023 10:39,02,85.6,1035.2,3799.8,11795.4,18032.9,
9/8/2023 0:40,9/8/2023 10:40,02,86.6,1055.5,3929.5,12078.4,18432.5,
9/8/2023 0:41,9/8/2023 10:41,02,86.6,1045.8,3828.4,11714.1,17863,
9/8/2023 0:42,9/8/2023 10:42,02,88.3,1093.7,3855.4,11290.1,17080,
9/8/2023 0:43,9/8/2023 10:43,02,86.8,1066,3736.9,11077.7,16797.4,
9/8/2023 0:44,9/8/2023 10:44,02,88.4,1093,3823.1,11171.9,16894.9,
9/8/2023 0:45,9/8/2023 10:45,02,88.2,1076.2,3728.1,10992.5,16652.4,
9/8/2023 0:46,9/8/2023 10:46,02,87.7,1078.7,3784.7,11173.5,16929.7,
9/8/2023 0:47,9/8/2023 10:47,02,87.4,1094.5,3982.9,11665.5,17646.7,
9/8/2023 0:48,9/8/2023 10:48,02,84.9,1056.9,4090.3,12456.9,18976.5,
9/8/2023 0:49,9/8/2023 10:49,02,85.6,1067,4047.9,12208.3,18566,
9/8/2023 0:50,9/8/2023 10:50,02,87.2,1115.2,4062.2,11561.6,17393.6,
9/8/2023 0:51,9/8/2023 10:51,02,83.5,1021.8,5574,15303.2,22831.3,
9/8/2023 0:52,9/8/2023 10:52,02,84.8,1097.8,5043.3,13913.7,20788,
9/8/2023 0:53,9/8/2023 10:53,02,85.7,1100.8,4352.3,12644,19092.6,
9/8/2023 0:54,9/8/2023 10:54,02,87.3,1113.9,4170.1,12079.3,18232.6,
9/8/2023 0:55,9/8/2023 10:55,02,87.6,1101.3,3898.9,11236.3,16946.7,
9/8/2023 0:56,9/8/2023 10:56,02,87.2,1090.2,3955.5,11798.5,17909,
9/8/2023 0:57,9/8/2023 10:57,02,85.9,1064.8,3902.1,11790.1,17937.9,
9/8/2023 0:58,9/8/2023 10:58,02,88.2,1113,4200.6,12092.9,18231.2,
9/8/2023 0:59,9/8/2023 10:59,02,87.8,1113.7,3951.1,11250.2,16928.1,
9/8/2023 1:00,9/8/2023 11:00,02,86.8,1078.8,4079.3,12344,18783.9,
9/8/2023 1:01,9/8/2023 11:01,02,86.9,1078.5,3846,11349.8,17194.6,
9/8/2023 1:02,9/8/2023 11:02,02,88.9,1125.6,3973.2,11199.2,16818.2,
9/8/2023 1:03,9/8/2023 11:03,02,88.9,1128,3858.7,10660.7,15947.4,
9/8/2023 1:04,9/8/2023 11:04,02,87.4,1092.7,3849.8,11257.4,17025.9,
9/8/2023 1:05,9/8/2023 11:05,02,87.2,1113,3947.1,11148.9,16749.3,
9/8/2023 1:06,9/8/2023 11:06,02,87.8,1098.2,3951.8,11563.5,17490,
9/8/2023 1:07,9/8/2023 11:07,02,86.3,1060.2,3827.2,11555.2,17579,
9/8/2023 1:08,9/8/2023 11:08,02,89.5,1092.3,3670.4,10612.3,16018.5,
9/8/2023 1:09,9/8/2023 11:09,02,87,1081.3,3885.4,11559,17537.4,
9/8/2023 1:10,9/8/2023 11:10,02,87.8,1079.6,3775.2,11255.5,17085.3,
9/8/2023 1:11,9/8/2023 11:11,02,86.8,1068.2,3888.6,11766.4,17906.9,
9/8/2023 1:12,9/8/2023 11:12,02,87.5,1067,3783,11351.9,17251.4,
9/8/2023 1:13,9/8/2023 11:13,02,88.2,1078.8,3857.5,11656.3,17735.9,
9/8/2023 1:14,9/8/2023 11:14,02,88.9,1081.9,3709.4,10962.4,16614.3,
9/8/2023 1:15,9/8/2023 11:15,02,88.4,1086.1,3805.2,11361.6,17250.9,
9/8/2023 1:16,9/8/2023 11:16,02,90.5,1128.7,3745.5,10381.3,15541.3,
9/8/2023 1:17,9/8/2023 11:17,02,89.5,1101.6,3746,10766.8,16232.5,
9/8/2023 1:18,9/8/2023 11:18,02,89.4,1091.6,3686.7,10711.3,16182.5,
9/8/2023 1:19,9/8/2023 11:19,02,88.7,1107.1,3842,11132.2,16808.2,
9/8/2023 1:20,9/8/2023 11:20,02,89.4,1110.1,3784.6,10851.8,16353.1,
9/8/2023 1:21,9/8/2023 11:21,02,90,1114.4,3898.5,11175,16837.5,
9/8/2023 1:22,9/8/2023 11:22,02,88.7,1086.8,3789.5,11138.9,16863.8,
9/8/2023 1:23,9/8/2023 11:23,02,89.9,1097.4,3719.3,10835.2,16378.1,
9/8/2023 1:24,9/8/2023 11:24,02,90.7,1123.6,3741,10535.9,15822.8,
9/8/2023 1:25,9/8/2023 11:25,02,90.6,1106,3667.6,10404,15647.1,
9/8/2023 1:26,9/8/2023 11:26,02,90.8,1115.2,3879.6,11178.3,16859.6,
9/8/2023 1:27,9/8/2023 11:27,02,88.4,1086.9,3969.4,11805.4,17909.3,
9/8/2023 1:28,9/8/2023 11:28,02,91.5,1147.3,3966,11073.2,16598.8,
9/8/2023 1:29,9/8/2023 11:29,02,92.1,1158.3,4070.6,11338.7,16987.9,
9/8/2023 1:30,9/8/2023 11:30,02,90.6,1118.2,3798.2,10782.9,16218,
9/8/2023 1:31,9/8/2023 11:31,02,88.3,1069,3742.6,11206.2,17023.8,
9/8/2023 1:32,9/8/2023 11:32,02,90,1071.5,3584.7,10700,16248,
9/8/2023 1:33,9/8/2023 11:33,02,92.9,1104.8,3550.9,10117.9,15231.8,
9/8/2023 1:34,9/8/2023 11:34,02,92.9,1153.5,3731.8,10271.9,15357.5,
9/8/2023 1:35,9/8/2023 11:35,02,89.7,1073.7,3556.4,10457.5,15836.1,
9/8/2023 1:36,9/8/2023 11:36,02,91.6,1122.7,3680,10363.5,15564.6,
9/8/2023 1:37,9/8/2023 11:37,02,91.1,1117.3,3650.5,10244.7,15375.7,
9/8/2023 1:38,9/8/2023 11:38,02,91,1115.3,3766.6,10701,16097.4,
9/8/2023 1:39,9/8/2023 11:39,02,89.7,1090,3755.8,11048.1,16729.5,
9/8/2023 1:40,9/8/2023 11:40,02,90.1,1087.3,3697.8,10850,16422.5,
9/8/2023 1:41,9/8/2023 11:41,02,91.6,1116.6,3711.4,10435.5,15667,
9/8/2023 1:42,9/8/2023 11:42,02,91.8,1134.6,3709.9,10351,15517.4,
9/8/2023 1:43,9/8/2023 11:43,02,92.2,1131.8,3778.1,10614.9,15933.6,
9/8/2023 1:44,9/8/2023 11:44,02,90.8,1139.4,3899.9,10890.2,16325.7,
9/8/2023 1:45,9/8/2023 11:45,02,90.5,1101.4,3715.6,10669.5,16083.4,
9/8/2023 1:46,9/8/2023 11:46,02,90.6,1081.2,3519.3,10173.2,15356.9,
9/8/2023 1:47,9/8/2023 11:47,02,90.8,1084.3,3608.4,10620.7,16085.8,
9/8/2023 1:48,9/8/2023 11:48,02,91.4,1081,3461.7,10008.8,15110.2,
9/8/2023 1:49,9/8/2023 11:49,02,91.1,1075.2,3352.5,9574.2,14421.2,
9/8/2023 1:50,9/8/2023 11:50,02,91.7,1095.7,3434.4,9575,14354.2,
9/8/2023 1:51,9/8/2023 11:51,02,89.6,1069.3,3444.8,10028.3,15158.9,
9/8/2023 1:52,9/8/2023 11:52,02,92.5,1073.2,3272.3,9166.4,13756.1,
9/8/2023 1:53,9/8/2023 11:53,02,93.4,1100.4,3324.5,9174.1,13727,
9/8/2023 1:54,9/8/2023 11:54,02,94,1089.2,3209.1,8724.2,13015.4,
9/8/2023 1:55,9/8/2023 11:55,02,91.2,1051,3214.5,9173.4,13816.7,
9/8/2023 1:56,9/8/2023 11:56,02,94.5,1075.8,3141.5,8587,12825.6,
9/8/2023 1:57,9/8/2023 11:57,02,95.6,1133.4,3377.6,9151.5,13643,
9/8/2023 1:58,9/8/2023 11:58,02,96.4,1145.6,3452.9,9277.9,13806.7,
9/8/2023 1:59,9/8/2023 11:59,02,92.1,1071.6,3420.2,9998.4,15126.2,
9/8/2023 2:00,9/8/2023 12:00,02,94.6,1135,3570.8,9818.9,14678.8,
9/8/2023 2:01,9/8/2023 12:01,02,93.2,1107.6,3535.3,9997.1,15027.9,
9/8/2023 2:02,9/8/2023 12:02,02,92.6,1107.1,3499.6,9876.4,14841.3,
9/8/2023 2:03,9/8/2023 12:03,02,95.3,1125,3476.3,9547.7,14271,
9/8/2023 2:04,9/8/2023 12:04,02,94.2,1099.6,3330.5,9289.2,13928.7,
9/8/2023 2:05,9/8/2023 12:05,02,94.6,1124.3,3555.1,9906,14848.2,
9/8/2023 2:06,9/8/2023 12:06,02,93.9,1103,3381.8,9442.5,14161,
9/8/2023 2:07,9/8/2023 12:07,02,94.8,1113.9,3450.7,9674.5,14520.3,
9/8/2023 2:08,9/8/2023 12:08,02,95.3,1120.2,3481.9,9635.9,14424.6,
9/8/2023 2:09,9/8/2023 12:09,02,94.4,1106.7,3349.7,9217.8,13784.5,
9/8/2023 2:10,9/8/2023 12:10,02,95.6,1126.4,3487.8,9716.1,14564.1,
9/8/2023 2:11,9/8/2023 12:11,02,92.9,1065.9,3326.5,9606.9,14501.8,
9/8/2023 2:12,9/8/2023 12:12,02,93.7,1114,3548.7,10043.4,15100.2,
9/8/2023 2:13,9/8/2023 12:13,02,93.5,1084.2,3327.7,9311.4,13970.3,
9/8/2023 2:14,9/8/2023 12:14,02,94.5,1097.7,3366.1,9502.3,14281.6,
9/8/2023 2:15,9/8/2023 12:15,02,92.2,1046.7,3363.8,10114.9,15382.4,
9/8/2023 2:16,9/8/2023 12:16,02,95.6,1109.7,3469.7,9923.2,14951,
9/8/2023 2:17,9/8/2023 12:17,02,93.4,1079.8,3307.4,9418.3,14179.4,
9/8/2023 2:18,9/8/2023 12:18,02,94.3,1076.5,3409.5,10029.2,15191,
9/8/2023 2:19,9/8/2023 12:19,02,94.9,1076.7,3251.8,9216.5,13863.7,
9/8/2023 2:20,9/8/2023 12:20,02,93.5,1073.1,3411.3,10116.2,15345.7,
9/8/2023 2:21,9/8/2023 12:21,02,93.9,1078,3340.3,9555.9,14398.9,
9/8/2023 2:22,9/8/2023 12:22,02,92.9,1070.1,3414.6,10077.3,15272.9,
9/8/2023 2:23,9/8/2023 12:23,02,95.2,1087.1,3307.3,9325.8,14013.7,
9/8/2023 2:24,9/8/2023 12:24,02,94.8,1084.1,3350.3,9683.1,14619.5,
9/8/2023 2:25,9/8/2023 12:25,02,95.8,1129.3,3457.1,9659.2,14488,
9/8/2023 2:26,9/8/2023 12:26,02,95.3,1115.5,3429.3,9669.3,14529.1,
9/8/2023 2:27,9/8/2023 12:27,02,93.7,1055.7,3188.4,9085.3,13680.7,
9/8/2023 2:28,9/8/2023 12:28,02,94.5,1077.5,3294.6,9448.5,14244.6,
9/8/2023 2:29,9/8/2023 12:29,02,93.6,1096.1,3366.2,9429.9,14151.3,
9/8/2023 2:30,9/8/2023 12:30,02,96.9,1119.2,3384.1,9281.1,13869.6,
9/8/2023 2:31,9/8/2023 12:31,02,97.1,1115.7,3365.2,9383.2,14069.2,
9/8/2023 2:32,9/8/2023 12:32,02,94.5,1105.5,3419.8,9660.7,14521.2,
9/8/2023 2:33,9/8/2023 12:33,02,97.2,1142.3,3569.8,9993.2,14993.5,
9/8/2023 2:34,9/8/2023 12:34,02,95.8,1126.5,3560,10040.1,15085.3,
9/8/2023 2:35,9/8/2023 12:35,02,94.8,1087,3314.5,9485.2,14294.1,
9/8/2023 2:36,9/8/2023 12:36,02,94.5,1092,3464.1,10238.1,15521.1,
9/8/2023 2:37,9/8/2023 12:37,02,94.2,1080.9,3404.1,9976,15100.1,
9/8/2023 2:38,9/8/2023 12:38,02,95.6,1124.9,3626.7,10487.1,15832.2,
9/8/2023 2:39,9/8/2023 12:39,02,96.1,1101.4,3367.1,9570.8,14404,
9/8/2023 2:40,9/8/2023 12:40,02,99.1,1163.9,3466.1,9245.6,13738.4,
9/8/2023 2:41,9/8/2023 12:41,02,96,1115.8,3415.2,9453.3,14152.8,
9/8/2023 2:42,9/8/2023 12:42,02,94.6,1111.5,3549.8,10240.9,15454.2,
9/8/2023 2:43,9/8/2023 12:43,02,93.7,1062.5,3319.7,9757.9,14778.8,
9/8/2023 2:44,9/8/2023 12:44,02,94.6,1040.7,3205,9546.5,14495.1,
9/8/2023 2:45,9/8/2023 12:45,02,93.8,1060.4,3341.6,9987.2,15172.3,
9/8/2023 2:46,9/8/2023 12:46,02,97.4,1101.8,3231.6,8827.7,13183.2,
9/8/2023 2:47,9/8/2023 12:47,02,98.2,1128.4,3363.3,9243.8,13820.7,
9/8/2023 2:48,9/8/2023 12:48,02,97.5,1087.2,3166.7,8801.3,13190.1,
9/8/2023 2:49,9/8/2023 12:49,02,97.7,1087.6,3124.4,8525.2,12729.6,
9/8/2023 2:50,9/8/2023 12:50,02,95.9,1103.2,3350.4,9473.1,14242.7,
9/8/2023 2:51,9/8/2023 12:51,02,95.7,1099.1,3349.9,9399.3,14110.3,
9/8/2023 2:52,9/8/2023 12:52,02,96.9,1104.5,3320.3,9316.7,13987.1,
9/8/2023 2:53,9/8/2023 12:53,02,97.2,1106.6,3283.7,9035.8,13513.3,
9/8/2023 2:54,9/8/2023 12:54,02,99,1129.1,3295.3,8955,13359.4,
9/8/2023 2:55,9/8/2023 12:55,02,97.2,1096.6,3250.8,9088.5,13635.5,
9/8/2023 2:56,9/8/2023 12:56,02,97.2,1110.1,3340.9,9352.9,14035,
9/8/2023 2:57,9/8/2023 12:57,02,96.5,1092.9,3307.8,9367,14087.7,
9/8/2023 2:58,9/8/2023 12:58,02,97,1117.3,3419.4,9557.1,14335.9,
9/8/2023 2:59,9/8/2023 12:59,02,95.5,1088.6,3311.6,9440.7,14216.7,
9/8/2023 3:00,9/8/2023 13:00,02,96.9,1106.9,3365.1,9532.7,14337.5,
9/8/2023 3:01,9/8/2023 13:01,02,97.2,1102.2,3310.6,9240.2,13857.7,
9/8/2023 3:02,9/8/2023 13:02,02,98.2,1135.1,3336.4,8953.1,13321.3,
9/8/2023 23:45,9/9/2023 9:45,03,44.6,475.8,1452.2,5322.1,8359.9,
9/8/2023 23:46,9/9/2023 9:46,03,50.8,552.8,1749.1,6871.3,10897.1,
9/8/2023 23:47,9/9/2023 9:47,03,55.6,582.3,1885.3,8211.6,13192.7,
9/8/2023 23:48,9/9/2023 9:48,03,54.7,550.4,1944.8,9651.9,15730.4,
9/8/2023 23:49,9/9/2023 9:49,03,56.1,564.1,1950,9424.4,15317.5,
9/8/2023 23:50,9/9/2023 9:50,03,60.8,627.2,2126.8,9589.5,15467.4,
9/8/2023 23:51,9/9/2023 9:51,03,59.8,594.5,2074.9,9900.3,16068.7,
9/8/2023 23:52,9/9/2023 9:52,03,62.8,642,2138.9,9223.5,14799.8,
9/8/2023 23:53,9/9/2023 9:53,03,64.6,677.3,2301,10005.7,16070.2,
9/8/2023 23:54,9/9/2023 9:54,03,63.7,676.6,2331.9,10162.5,16326,
9/8/2023 23:55,9/9/2023 9:55,03,63.3,659.2,2213.2,9552.2,15328.4,
9/8/2023 23:56,9/9/2023 9:56,03,67,696.9,2378.9,10421.2,16752.1,
9/8/2023 23:57,9/9/2023 9:57,03,65.6,667.1,2298,10328,16651.8,
9/8/2023 23:58,9/9/2023 9:58,03,65.8,684.1,2319.1,9988.9,16025.1,
9/8/2023 23:59,9/9/2023 9:59,03,66,691.2,2479.3,11442,18501.9,
9/9/2023 0:00,9/9/2023 10:00,03,63.5,644.8,2255.8,10641.8,17250.8,
9/9/2023 0:01,9/9/2023 10:01,03,67.6,703.6,2347.9,9852,15755.4,
9/9/2023 0:02,9/9/2023 10:02,03,69,728.5,2476.7,10640.9,17065.6,
9/9/2023 0:03,9/9/2023 10:03,03,67.2,695.3,2338.5,10108,16223.3,
9/9/2023 0:04,9/9/2023 10:04,03,70.7,770.2,2613.7,10545.5,16780,
9/9/2023 0:05,9/9/2023 10:05,03,68.9,744.6,2560.1,10896.7,17455.7,
9/9/2023 0:06,9/9/2023 10:06,03,69.4,752.8,2558.8,10553.9,16840.8,
9/9/2023 0:07,9/9/2023 10:07,03,71.8,774.1,2562.3,10211.4,16223,
9/9/2023 0:08,9/9/2023 10:08,03,68.2,722.2,2527.5,11386.8,18363.3,
9/9/2023 0:09,9/9/2023 10:09,03,70.7,768.6,2545.7,10115.7,16064.8,
9/9/2023 0:10,9/9/2023 10:10,03,70.8,766.1,2516.7,10124.7,16105.4,
9/9/2023 0:11,9/9/2023 10:11,03,68.9,731.9,2522.8,10893.6,17481.1,
9/9/2023 0:12,9/9/2023 10:12,03,69.3,721.6,2408.3,10274.7,16465.1,
9/9/2023 0:13,9/9/2023 10:13,03,76.4,888.2,2681.1,7791.9,11777.5,
9/9/2023 0:14,9/9/2023 10:14,03,76.6,924.5,2794.6,7485.2,11131.4,
9/9/2023 0:15,9/9/2023 10:15,03,75.5,853.4,2452.1,6352.1,9381.5,
9/9/2023 0:16,9/9/2023 10:16,03,76,891.9,2623.4,6448.2,9410.8,
9/9/2023 0:17,9/9/2023 10:17,03,75.8,912.8,2716,6521.3,9464.5,
9/9/2023 0:18,9/9/2023 10:18,03,74.2,850.4,2477.5,6213.3,9110.2,
9/9/2023 0:19,9/9/2023 10:19,03,75.2,835.5,2363.1,5658.4,8209,
9/9/2023 0:20,9/9/2023 10:20,03,74.7,846,2422.7,5766.6,8353.4,
9/9/2023 0:21,9/9/2023 10:21,03,75.5,857.3,2458.5,5829.2,8436.1,
9/9/2023 0:22,9/9/2023 10:22,03,74.5,818.8,2322.9,5616.8,8167.4,
9/9/2023 0:23,9/9/2023 10:23,03,74.2,836.2,2365.1,5747,8366.6,
9/9/2023 0:24,9/9/2023 10:24,03,74.9,838.3,2356.3,5634.2,8171.4,
9/9/2023 0:25,9/9/2023 10:25,03,77.4,862.5,2412.5,5592.3,8049.6,
9/9/2023 0:26,9/9/2023 10:26,03,74.8,831.5,2355.5,5683.5,8260.3,
9/9/2023 0:27,9/9/2023 10:27,03,75.1,823.4,2307,5492.1,7956.9,
9/9/2023 0:28,9/9/2023 10:28,03,75.9,822.7,2270.1,5258.7,7568.6,
9/9/2023 0:29,9/9/2023 10:29,03,74,796.5,2200.4,5235.8,7585.4,
9/9/2023 0:30,9/9/2023 10:30,03,75.4,843.8,2405.4,5709.8,8265.8,
9/9/2023 0:31,9/9/2023 10:31,03,75.5,837.5,2353.1,5595,8103.6,
9/9/2023 0:32,9/9/2023 10:32,03,76.7,855.4,2386.6,5555.8,8005.5,
9/9/2023 0:33,9/9/2023 10:33,03,75.7,837.4,2360.6,5513.6,7950.8,
9/9/2023 0:34,9/9/2023 10:34,03,75.5,836.9,2329.2,5497.2,7948,
9/9/2023 0:35,9/9/2023 10:35,03,77.4,850.1,2333.9,5428.5,7821.2,
9/9/2023 0:36,9/9/2023 10:36,03,75.8,854.4,2483.2,6164.8,9018.3,
9/9/2023 0:37,9/9/2023 10:37,03,77.2,876,2469.8,5782.2,8342.9,
9/9/2023 0:38,9/9/2023 10:38,03,77.4,880.6,2464.6,5715,8226.8,
9/9/2023 0:39,9/9/2023 10:39,03,76.4,874.2,2460.1,5713.6,8227.7,
9/9/2023 0:40,9/9/2023 10:40,03,78.1,914.9,2619.1,6038.5,8678.9,
9/9/2023 0:41,9/9/2023 10:41,03,76.1,904.2,2635.4,6195.5,8946.9,
9/9/2023 0:42,9/9/2023 10:42,03,77.6,925.9,2652.8,6072.8,8712.6,
9/9/2023 0:43,9/9/2023 10:43,03,76.9,867.9,2426.8,5566,7990.3,
9/9/2023 0:44,9/9/2023 10:44,03,78.4,907.8,2550.3,5815.4,8335.8,
9/9/2023 0:45,9/9/2023 10:45,03,75.8,877.5,2476.8,5696.2,8182.5,
9/9/2023 0:46,9/9/2023 10:46,03,77.6,911.2,2594.4,5877.6,8410.5,
9/9/2023 0:47,9/9/2023 10:47,03,77.1,863.1,2386.1,5500.1,7906.2,
9/9/2023 0:48,9/9/2023 10:48,03,78.5,899.7,2538.8,5818.5,8350.7,
9/9/2023 0:49,9/9/2023 10:49,03,76.8,879.4,2455.9,5562.6,7960.1,
9/9/2023 0:50,9/9/2023 10:50,03,75.6,888.6,2580.2,6023.6,8683.9,
9/9/2023 0:51,9/9/2023 10:51,03,78.5,935.9,2687.6,6027.8,8602.5,
9/9/2023 0:52,9/9/2023 10:52,03,78.1,911.2,2584,6007.9,8653.6,
9/9/2023 0:53,9/9/2023 10:53,03,77.3,879.8,2422.3,5437.9,7764.4,
9/9/2023 0:54,9/9/2023 10:54,03,76.9,906.4,2586.1,5903.3,8463.4,
9/9/2023 0:55,9/9/2023 10:55,03,75.9,876.2,2490,5767,8298.5,
9/9/2023 0:56,9/9/2023 10:56,03,76.5,882.5,2490.5,5680.1,8142.1,
9/9/2023 0:57,9/9/2023 10:57,03,74.1,867.9,2502.3,5833.8,8407.7,
9/9/2023 0:58,9/9/2023 10:58,03,73.8,851.1,2412.7,5477.8,7842.8,
9/9/2023 0:59,9/9/2023 10:59,03,74.7,858.5,2478,5879.3,8509.7,
9/9/2023 1:00,9/9/2023 11:00,03,76.3,883.2,2497.4,5785.4,8325.6,
9/9/2023 1:01,9/9/2023 11:01,03,75.6,858.3,2406,5469.8,7834.6,
9/9/2023 1:02,9/9/2023 11:02,03,75.8,863.1,2404.8,5542.3,7966.2,
9/9/2023 1:03,9/9/2023 11:03,03,77.9,915.9,2639.9,6062.6,8704.5,
9/9/2023 1:04,9/9/2023 11:04,03,75.7,854.1,2369.4,5404.3,7747.6,
9/9/2023 1:05,9/9/2023 11:05,03,74.5,804.1,2187.3,5000.5,7173.7,
9/9/2023 1:06,9/9/2023 11:06,03,75,803.6,2150.8,4821.8,6883.5,
9/9/2023 1:07,9/9/2023 11:07,03,75.5,812.8,2197.9,5052.6,7258.9,
9/9/2023 1:08,9/9/2023 11:08,03,76.9,843.3,2284.6,5011.3,7112.6,
9/9/2023 1:09,9/9/2023 11:09,03,77.1,855.9,2332.6,5224.3,7455.3,
9/9/2023 1:10,9/9/2023 11:10,03,77.6,872.8,2396.6,5335.7,7602.2,
9/9/2023 1:11,9/9/2023 11:11,03,78.5,893.9,2424.1,5271.3,7464.1,
9/9/2023 1:12,9/9/2023 11:12,03,77,876.2,2389.3,5271.8,7493.6,
9/9/2023 1:13,9/9/2023 11:13,03,76.2,867,2367,5288.4,7542,
9/9/2023 1:14,9/9/2023 11:14,03,76.8,858.7,2295.3,4976.5,7041.6,
9/9/2023 1:15,9/9/2023 11:15,03,75.7,831.1,2269.3,5189.2,7444.7,
9/9/2023 1:16,9/9/2023 11:16,03,76.6,845.5,2279.8,5059.9,7204.1,
9/9/2023 1:17,9/9/2023 11:17,03,76.4,833.2,2258.5,5123.1,7335.2,
9/9/2023 1:18,9/9/2023 11:18,03,75.8,837.7,2285.1,5110.1,7289.5,
9/9/2023 1:19,9/9/2023 11:19,03,75.7,832.9,2239.8,4906.5,6961.7,
9/9/2023 1:20,9/9/2023 11:20,03,74.7,818.3,2266.2,5211.2,7486.3,
9/9/2023 1:21,9/9/2023 11:21,03,76.3,836.2,2244.6,4886.9,6922.5,
